,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26
61,0.16617389,0.18307313,0.20181565,0.22257127,0.24552126,0.270858,0.29878533,0.3295178,0.3632806,0.400309,0.44084752,0.4851498,0.5334762,0.586094,0.6432755,0.705296,0.77243316,0.84496367,0.9231627,1.0072998,1.0976381,1.19443,1.2979167,1.4083216,1.5258511,1.6506883,1.7829914,1.9228892,2.070478,2.2258172,2.3889277,2.5597858,2.738321,2.9244127,3.117884,3.3185046,3.5259812,3.7399585,3.9600165,4.1856666,4.416352,4.65145,4.890261,5.1320214,5.3758993,5.6209917,5.8663406,6.1109195,6.3536515,6.5934124,6.829033,7.0593095,7.283017,7.4989133,7.7057514,7.902296,8.087329,8.259664,8.418165,8.561867,8.690311,8.803267,8.900611,8.982334,9.04853,9.099386,9.135186,9.156294,9.163146,9.156253,9.136175,9.103533,9.058986,9.003231,8.936997,8.861037,8.776114,8.683015,8.582526,8.475439,8.362548,8.244636,8.122491,7.9968805,7.868568,7.738304,7.6068287,7.4748654,7.343128,7.2123156,7.083119,6.9562163,6.832281,6.7119803,6.5959787,6.484945,6.3795547,6.2804976,6.188484,6.104254,6.0285845,5.9623084,5.9063234,5.8616123,5.8292637,5.8105016,5.8067126,5.8194895,5.8506784,5.9024405,5.9773264,6.078377,6.2092385,6.3743205,6.5789986,6.8298674,7.1350865
62,0.5650243,0.58912605,0.6159786,0.64571375,0.6784815,0.71444905,0.75380117,0.7967391,0.84348094,0.894262,0.94933426,1.0089668,1.0734446,1.1430702,1.2181621,1.2990551,1.3861004,1.4796635,1.5801264,1.687883,1.8033404,1.9269179,2.059044,2.2001538,2.3506892,2.5110931,2.6818087,2.8632743,3.0559177,3.2601557,3.4763832,3.7049727,3.9462616,4.2005496,4.468087,4.7490735,5.043636,5.3518314,5.6736283,6.0088997,6.357411,6.7188125,7.092618,7.478207,7.8748064,8.281481,8.697127,9.120468,9.550042,9.984204,10.421125,10.858792,11.29501,11.727422,12.153503,12.570604,12.975939,13.366642,13.739769,14.092625,14.423652,14.73172,15.015894,15.275406,15.509689,15.718339,15.901136,16.058025,16.189121,16.294682,16.37511,16.430958,16.462877,16.471647,16.458147,16.423342,16.368288,16.2941,16.201967,16.093122,15.968848,15.830462,15.679313,15.516768,15.34422,15.163074,14.974734,14.780626,14.582164,14.380772,14.177871,13.974878,13.773224,13.574331,13.379634,13.190577,13.00862,12.835254,12.672004,12.520437,12.382197,12.259002,12.152678,12.065188,11.998666,11.955452,11.938156,11.949708,11.9934435,12.073196,12.193416,12.359317,12.5770645,12.854008,13.198979,13.62268,14.1381645
63,1.0364426,1.1098577,1.1895326,1.2758795,1.3693318,1.47034,1.5793742,1.6969208,1.8234808,1.9595712,2.1057193,2.2624638,2.430349,2.6099262,2.801746,3.0063581,3.224307,3.4561262,3.7023337,3.9634285,4.2398834,4.53214,4.8406034,5.16563,5.5075264,5.8665414,6.242852,6.6365623,7.0476904,7.4761577,7.9217873,8.384289,8.863253,9.358132,9.868248,10.392778,10.9307375,11.480983,12.042208,12.612927,13.191487,13.7760515,14.364611,14.95498,15.544802,16.131556,16.712578,17.285048,17.84602,18.392458,18.921227,19.429125,19.91293,20.369406,20.795353,21.18763,21.543196,21.859148,22.132769,22.361898,22.546028,22.685326,22.780277,22.831644,22.840466,22.80802,22.735806,22.625505,22.47898,22.298214,22.085325,21.8425,21.572006,21.276155,20.957272,20.61771,20.259787,19.885817,19.498056,19.098738,18.690016,18.273985,17.85266,17.42799,17.001827,16.57595,16.15205,15.7317295,15.3165045,14.907817,14.507019,14.115389,13.734139,13.364415,13.007297,12.663819,12.334978,12.021734,11.725025,11.445791,11.184975,10.943547,10.722527,10.523004,10.346168,10.193343,10.066019,9.965914,9.895019,9.855673,9.850652,9.883276,9.957546,10.078312,10.251499,10.484383,10.785967
64,1.2736037,1.3397874,1.4118891,1.4902446,1.5752156,1.6671852,1.7665619,1.8737746,1.9892737,2.1135316,2.2470384,2.390303,2.5438478,2.7082129,2.8839462,3.0716062,3.2717555,3.484957,3.711774,3.9527586,4.208449,4.479366,4.766003,5.0688205,5.3882313,5.7246046,6.078243,6.449382,6.8381696,7.244664,7.668818,8.110462,8.569299,9.044881,9.536611,10.043719,10.565253,11.100064,11.646805,12.203908,12.769589,13.3418455,13.918429,14.496884,15.074519,15.648423,16.21549,16.772413,17.315718,17.841793,18.346903,18.82723,19.278915,19.698109,20.081,20.423882,20.723192,20.97559,21.177979,21.328087,21.425966,21.472572,21.469265,21.417763,21.320091,21.17856,20.99569,20.7742,20.516953,20.226904,19.90708,19.560537,19.190332,18.79948,18.390953,17.967638,17.532318,17.087683,16.636278,16.180525,15.722711,15.264966,14.8092785,14.357498,13.911321,13.472303,13.041873,12.621321,12.211814,11.814411,11.43006,11.059611,10.703832,10.363412,10.038972,9.731086,9.4402895,9.167085,8.911968,8.675438,8.458019,8.260273,8.0828285,7.9264064,7.791839,7.680121,7.592431,7.530205,7.4951673,7.489424,7.5155516,7.5767016,7.676753,7.8204913,8.013845,8.264192,8.580758
65,1.2481056,1.2870011,1.331154,1.3807398,1.4359733,1.4971048,1.5644219,1.6382451,1.7189293,1.8068634,1.9024695,2.0062017,2.118546,2.2400198,2.3711712,2.512578,2.6648448,2.8286018,3.0045063,3.1932304,3.3954668,3.6119206,3.843304,4.0903287,4.3537025,4.6341166,4.932243,5.2487154,5.5841227,5.938994,6.313786,6.7088633,7.124487,7.560786,8.01775,8.495202,8.992779,9.509906,10.045783,10.599357,11.169304,11.754015,12.351564,12.95972,13.575908,14.197227,14.820432,15.441953,16.057892,16.66406,17.25599,17.828968,18.3781,18.898336,19.384558,19.831625,20.234467,20.588158,20.887997,21.130146,21.313314,21.437279,21.502357,21.50938,21.459667,21.354975,21.197449,20.989609,20.734266,20.434496,20.09358,19.714958,19.302195,18.85892,18.388788,17.895452,17.38251,16.853495,16.311834,15.760818,15.203598,14.643161,14.082301,13.523643,12.969594,12.422377,11.884006,11.35629,10.840843,10.339082,9.852236,9.38135,8.927304,8.490807,8.072423,7.672576,7.291558,6.9295506,6.586634,6.262797,5.957953,5.6719565,5.404611,5.155688,4.9249387,4.7121096,4.516956,4.33926,4.1788483,4.0356064,3.909504,3.800618,3.7091599,3.6355073,3.5802462,3.5442188,3.5285888
66,1.3126657,1.4557043,1.6132472,1.7864286,1.9764202,2.184421,2.4116528,2.6593482,2.9287376,3.2210414,3.5374527,3.879125,4.2471485,4.642542,5.0662293,5.5190163,6.001576,6.514425,7.057901,7.6321397,8.2370615,8.872339,9.537389,10.231344,10.953041,11.701007,12.473444,13.268222,14.082868,14.914575,15.760189,16.616226,17.478884,18.344044,19.207302,20.063997,20.909239,21.73794,22.544867,23.324663,24.071932,24.781273,25.44734,26.064907,26.628916,27.13457,27.577362,27.953173,28.258293,28.489529,28.644203,28.720242,28.716196,28.631296,28.465446,28.219269,27.894085,27.491922,27.015518,26.468868,25.858952,25.19357,24.48057,23.727741,22.94266,22.13265,21.30467,20.46526,19.620487,18.775932,17.93664,17.107132,16.291399,15.492915,14.714655,13.959111,13.228323,12.523931,11.847161,11.198915,10.579767,9.990014,9.429707,8.898684,8.396599,7.922954,7.4771266,7.058393,6.6659517,6.2989416,5.956467,5.637611,5.3414483,5.0670652,4.8135653,4.580085,4.3658056,4.1699576,3.991834,3.8307984,3.6862977,3.5578673,3.4451466,3.3478937,3.2659974,3.1995018,3.148625,3.113797,3.0956905,3.0952759,3.1138823,3.1532817,3.2157967,3.3044415,3.4231145,3.5768497,3.772161
67,0.99998057,1.0373272,1.0805033,1.1298385,1.1857276,1.2486303,1.3190747,1.3976588,1.4850528,1.5820053,1.6893451,1.8079873,1.9389348,2.0832868,2.2422402,2.4170964,2.6092625,2.8202572,3.051714,3.3053777,3.583113,3.8868957,4.2188163,4.581066,4.975936,5.4058027,5.8731117,6.3803616,6.930072,7.5247602,8.166904,8.858904,9.603022,10.401342,11.255693,12.1676,13.138185,14.168098,15.257433,16.405626,17.611372,18.872532,20.18602,21.54776,22.952555,24.394056,25.864702,27.355688,28.856953,30.357197,31.843971,33.30369,34.721855,36.083138,37.37162,38.57106,39.665142,40.6378,41.473545,42.15938,42.68977,43.06258,43.27761,43.336487,43.242596,43.000923,42.617874,42.10114,41.459476,40.702534,39.840626,38.884583,37.84552,36.734695,35.563324,34.342464,33.082836,31.79476,30.488035,29.171862,27.854813,26.544722,25.248741,23.973259,22.72394,21.50571,20.322788,19.178709,18.076357,17.018013,16.005377,15.039642,14.121514,13.251285,12.428856,11.653809,10.925446,10.242807,9.604765,9.010015,8.457145,7.9446554,7.4709992,7.0346093,6.6339273,6.2674346,5.9336705,5.6312666,5.3589635,5.115643,4.900348,4.7123227,4.5510435,4.4162607,4.3080606,4.2269273,4.1738477
68,0.48042905,0.50666106,0.5360309,0.568779,0.6051751,0.645518,0.6901385,0.73939914,0.7936957,0.85346013,0.9191599,0.9913009,1.0704265,1.1571208,1.2520075,1.3557509,1.4690553,1.592664,1.7273592,1.8739578,2.0333097,2.2062929,2.3938103,2.5967782,2.8161242,3.0527742,3.3076425,3.581616,3.8755438,4.1902146,4.526344,4.884547,5.2653213,5.669017,6.095812,6.5456862,7.018392,7.513421,8.029981,8.566958,9.1229,9.69599,10.284012,10.884353,11.4939785,12.109433,12.726842,13.341922,13.950007,14.54608,15.124816,15.6806345,16.207777,16.70038,17.152565,17.558538,17.912699,18.209755,18.44483,18.614143,18.716785,18.753132,18.724308,18.632116,18.478987,18.267899,18.002325,17.686134,17.323538,16.918983,16.477098,16.0026,15.500237,14.974724,14.430676,13.87256,13.304658,12.73102,12.155433,11.581409,11.012166,10.450601,9.899309,9.36057,8.83635,8.328326,7.8378787,7.3661256,6.913921,6.4818845,6.0704193,5.6797304,5.309845,4.9606338,4.6318307,4.3230505,4.033811,3.7635477,3.5116296,3.2773778,3.0600765,2.8589878,2.673363,2.502453,2.3455184,2.2018375,2.0707142,1.9514879,1.843535,1.7462785,1.6591944,1.5818166,1.5137428,1.4546448,1.4042736,1.3624722,1.3291879
69,0.6035797,0.61132103,0.6226101,0.6374362,0.65584135,0.6779149,0.70379186,0.73364985,0.7677083,0.80622935,0.8495162,0.89791524,0.9518151,1.0116503,1.0778999,1.1510898,1.2317945,1.3206371,1.4182903,1.5254757,1.6429654,1.7715786,1.9121813,2.065681,2.2330241,2.4151886,2.6131756,2.8280015,3.0606813,3.3122175,3.5835817,3.8756897,4.189384,4.5254,4.88434,5.2666373,5.6725225,6.101979,6.5547056,7.030075,7.5270867,8.0443325,8.5799465,9.131578,9.696364,10.270896,10.851215,11.432813,12.010638,12.579139,13.132301,13.6637125,14.166657,14.634225,15.059419,15.435312,15.755209,16.0128,16.202337,16.31957,16.364172,16.337576,16.24215,16.081116,15.858426,15.578653,15.24685,14.868439,14.4490795,13.994557,13.510662,13.003115,12.477444,11.938939,11.39259,10.843018,10.294461,9.750744,9.215263,8.6909895,8.180467,7.685831,7.2088304,6.750842,6.312902,5.8957367,5.4997916,5.1252604,4.7721186,4.4401517,4.1289845,3.8381085,3.566907,3.3146784,3.0806553,2.8640275,2.6639569,2.47959,2.3100727,2.1545641,2.0122411,1.8823093,1.7640086,1.6566193,1.5594674,1.4719278,1.3934275,1.3234509,1.2615414,1.2073058,1.1604185,1.1206274,1.0877596,1.0617299,1.0425537,1.0303601,1.0254126
70,1.072542,1.1494769,1.2336553,1.3256439,1.426049,1.535518,1.6547408,1.7844477,1.925411,2.0784457,2.2444065,2.424189,2.6187246,2.8289819,3.0559604,3.3006887,3.564218,3.8476179,4.151969,4.4783525,4.8278446,5.201505,5.6003666,6.0254116,6.477575,6.957713,7.4665947,8.004876,8.573085,9.171595,9.80061,10.460127,11.149931,11.869551,12.618242,13.394975,14.198386,15.026778,15.878087,16.749868,17.63928,18.543085,19.457626,20.378832,21.30224,22.22299,23.135843,24.035221,24.915247,25.769777,26.592466,27.37681,28.116257,28.80425,29.434315,30.000181,30.495834,30.91565,31.25448,31.508345,31.676363,31.759027,31.75754,31.67379,31.510298,31.270144,30.956923,30.574646,30.127726,29.620853,29.05896,28.447144,27.79061,27.094618,26.364407,25.60516,24.821966,24.019764,23.20332,22.377178,21.54567,20.712856,19.88254,19.05824,18.243189,17.440329,16.652313,15.881506,15.129991,14.399575,13.691805,13.007972,12.349128,11.7161045,11.109515,10.529785,9.977165,9.451738,8.953449,8.482116,8.037447,7.619055,7.226484,6.8592124,6.5166774,6.19829,5.903447,5.631553,5.382032,5.154341,4.947993,4.7625732,4.597756,4.453327,4.3292093,4.225493,4.1424665
71,2.4676023,2.5112119,2.5657473,2.6314006,2.7084816,2.7974074,2.8987043,3.0130038,3.1410437,3.2836738,3.4418516,3.6166527,3.8092656,4.0210066,4.2533135,4.5077577,4.7860456,5.09002,5.4216733,5.783134,6.1766834,6.604749,7.069906,7.5748672,8.122482,8.71573,9.3577,10.051584,10.800637,11.608172,12.477513,13.411956,14.414731,15.488939,16.63749,17.863049,19.167933,20.554047,22.022768,23.574863,25.210371,26.928497,28.727484,30.604504,32.555553,34.575314,36.65709,38.792683,40.972343,43.184723,45.416817,47.65401,49.88012,52.077457,54.226955,56.308388,58.300545,60.18151,61.929012,63.522175,64.94637,66.189804,67.24219,68.095024,68.741585,69.17709,69.3987,69.40554,69.19875,68.78139,68.15838,67.33649,66.3241,65.13117,63.769093,62.25045,60.588863,58.798862,56.89561,54.894726,52.812126,50.663754,48.465473,46.232834,43.980892,41.724102,39.476173,37.249905,35.057133,32.908623,30.814022,28.781822,26.819323,24.932653,23.126759,21.405478,19.771553,18.226698,16.771687,15.406416,14.129997,12.940846,11.836782,10.815104,9.872698,9.006112,8.211648,7.485429,6.8234797,6.2217846,5.676344,5.183226,4.7386103,4.3388124,3.980327,3.6598406,3.3742535
72,2.7910662,2.6922095,2.6146848,2.5562,2.5149605,2.4895782,2.479011,2.4825068,2.4995651,2.5299122,2.5734718,2.6303532,2.7008343,2.7853596,2.884532,2.99911,3.1300097,3.2783046,3.445232,3.6321914,3.840755,4.072668,4.3298597,4.614439,4.9287057,5.275147,5.656442,6.075453,6.5352197,7.0389524,7.590005,8.191859,8.848094,9.562334,10.338206,11.179288,12.089016,13.070602,14.126951,15.260515,16.4732,17.7662,19.139843,20.593452,22.125154,23.73171,25.408356,27.148634,28.944244,30.784925,32.658367,34.55016,36.443806,38.320763,40.16058,41.94114,43.63889,45.229263,46.687096,47.989132,49.120827,50.07154,50.832893,51.398796,51.765614,51.932083,51.899338,51.670788,51.25203,50.65065,49.87608,48.93934,47.85281,46.63002,45.285347,43.8338,42.29074,40.671677,38.991997,37.266792,35.510674,33.73758,31.960644,30.192097,28.443138,26.723913,25.043444,23.409603,21.82912,20.307623,18.849623,17.458605,16.137074,14.886618,13.707995,12.601211,11.565602,10.59992,9.702416,8.870926,8.102947,7.395707,6.746242,6.15145,5.6081553,5.113151,4.6632466,4.255312,3.8862953,3.5532587,3.2533977,2.9840562,2.74274,2.527121,2.33505,2.1645536,2.0138412
73,1.9377797,1.9211531,1.916663,1.923684,1.9418154,1.9708502,2.010758,2.0616667,2.123852,2.1977339,2.2838697,2.3829546,2.49582,2.6234407,2.7669334,2.9275656,3.10676,3.3061,3.5273411,3.7724085,4.043411,4.342645,4.6725955,5.035937,5.435535,5.874445,6.355897,6.883285,7.4601483,8.090142,8.777004,9.52451,10.336419,11.216401,12.167961,13.19435,14.298454,15.482669,16.748772,18.097765,19.529734,21.043665,22.637266,24.306814,26.046972,27.850622,29.70874,31.610281,33.542084,35.488857,37.43319,39.355633,41.234863,43.047943,44.77056,46.377518,47.84315,49.14192,50.249,51.14345,51.81664,52.265583,52.490463,52.494495,52.283737,51.86685,51.25473,50.460243,49.497875,48.383324,47.133186,45.76465,44.29506,42.74175,41.1217,39.45131,37.74622,36.021152,34.289745,32.56451,30.856728,29.176456,27.532475,25.93235,24.382448,22.887983,21.453102,20.080938,18.773706,17.532785,16.358807,15.2517395,14.210986,13.235459,12.323655,11.473745,10.683636,9.951029,9.273487,8.648485,8.073458,7.545835,7.063086,6.622747,6.222454,5.859965,5.5331798,5.240171,4.9791927,4.748708,4.547405,4.3742304,4.2284093,4.109484,4.01736,3.952362,3.9153132
74,0.6266824,0.64522976,0.66722864,0.6928189,0.72218007,0.75552976,0.7931248,0.83526087,0.8822744,0.93454397,0.9924913,1.0565847,1.1273379,1.2053164,1.2911359,1.3854663,1.4890327,1.6026176,1.7270625,1.8632663,2.0121891,2.1748483,2.352319,2.5457294,2.756257,2.9851258,3.2335937,3.5029461,3.794482,4.1095004,4.4492803,4.815065,5.208032,5.629268,6.079738,6.560254,7.071432,7.613651,8.187017,8.791305,9.425922,10.08986,10.781634,11.499254,12.240178,13.00127,13.778778,14.56831,15.364826,16.16265,16.955484,17.736437,18.49811,19.232643,19.931833,20.587242,21.190329,21.73262,22.20587,22.603004,22.920713,23.15738,23.31235,23.385887,23.379162,23.294172,23.133673,22.901121,22.600573,22.236588,21.814148,21.338566,20.815376,20.250256,19.648947,19.01717,18.360546,17.684553,16.994448,16.295237,15.591642,14.888042,14.188475,13.496627,12.815793,12.148912,11.498547,10.866897,10.255816,9.666828,9.101131,8.559642,8.042999,7.551596,7.0856,6.6449804,6.2295346,5.838905,5.4726024,5.130037,4.8105307,4.513338,4.2376685,3.9826992,3.7475934,3.5315156,3.333643,3.1531835,2.9893816,2.841535,2.709006,2.5912316,2.487739,2.3981586,2.3222418,2.2598786,2.2111247
75,1.5340328,1.5934689,1.6616701,1.7391715,1.8266045,1.9246936,2.0342653,2.1562488,2.2916806,2.4417145,2.6076229,2.7908065,2.9927962,3.2152653,3.460032,3.7290637,4.0244865,4.3485823,4.7037983,5.092742,5.518178,5.9830265,6.490359,7.0433717,7.6453815,8.299798,9.010094,9.779768,10.612305,11.51112,12.479499,13.52053,14.637023,15.831407,17.105648,18.46114,19.898575,21.417826,23.017809,24.696373,26.450148,28.274427,30.163044,32.10826,34.1007,36.12926,38.181084,40.241577,42.29443,44.321724,46.304073,48.2208,50.050194,51.769867,53.357037,54.789024,56.043636,57.099724,57.937626,58.54196,58.908787,59.039413,58.93807,58.611763,58.069942,57.3243,56.38835,55.277187,54.007107,52.59527,51.05934,49.417267,47.686924,45.885857,44.031097,42.138905,40.22465,38.302692,36.386215,34.487232,32.616505,30.783531,28.996572,27.262657,25.587631,23.976221,22.432102,20.957964,19.555607,18.226013,16.969429,15.785489,14.673247,13.6312895,12.657809,11.750672,10.907496,10.125692,9.402548,8.735254,8.120975,7.556861,7.04011,6.567985,6.137844,5.747162,5.3935513,5.0747876,4.7888155,4.533771,4.307996,4.110055,3.9387581,3.7931788,3.6726882,3.5769937,3.5061855
76,2.4969437,2.564962,2.6440556,2.7346108,2.837111,2.9521306,3.0803404,3.2225,3.379461,3.5521684,3.7416587,3.9490645,4.175608,4.4226103,4.69148,4.983723,5.300933,5.6447873,6.017048,6.4195447,6.8541775,7.3228946,7.8276854,8.370554,8.953507,9.578524,10.247526,10.962345,11.724684,12.536074,13.397823,14.310972,15.27622,16.293882,17.363808,18.485325,19.657156,20.87736,22.14325,23.451345,24.797281,26.175785,27.5806,29.004488,30.439188,31.875425,33.30294,34.710537,36.086147,37.41696,38.689545,39.88997,41.00407,42.017647,42.916664,43.687595,44.317623,44.794994,45.1093,45.253216,45.227245,45.035267,44.683,44.177746,43.52825,42.74448,41.837383,40.818687,39.70066,38.495945,37.21726,35.87732,34.48859,33.063164,31.61263,30.147943,28.67936,27.21636,25.767572,24.340784,22.942913,21.579973,20.257145,18.978754,17.74833,16.568645,15.441766,14.369095,13.35144,12.3890705,11.481769,10.628893,9.829442,9.0821,8.385286,7.737215,7.135942,6.579389,6.065399,5.5917654,5.15626,4.7566643,4.3907866,4.0564885,3.7516966,3.474421,3.2227626,2.9949274,2.7892282,2.6040952,2.438079,2.2898562,2.1582332,2.0421464,1.9406736,1.8530334,1.7785994
77,2.2649395,2.3001862,2.3467865,2.404859,2.474659,2.5565708,2.6511035,2.758891,2.8806865,3.0173676,3.169934,3.3395157,3.527368,3.7348835,3.96359,4.215156,4.4913955,4.7942667,5.125878,5.488482,5.884478,6.3164086,6.786948,7.298897,7.855158,8.458731,9.112677,9.82009,10.58406,11.407629,12.293735,13.245153,14.264423,15.353767,16.515003,17.74945,19.057816,20.440084,21.8954,23.42193,25.016766,26.67579,28.393541,30.163134,31.97617,33.822643,35.690914,37.56771,39.438133,41.285736,43.09265,44.839752,46.50689,48.07316,49.517258,50.817867,51.95407,52.905838,53.6545,54.18559,54.49624,54.588726,54.468044,54.141663,53.619293,52.912563,52.034695,51.00023,49.82465,48.5241,47.11507,45.6141,44.03755,42.40138,40.720898,39.01067,37.284336,35.55454,33.832832,32.129623,30.454203,28.814693,27.218103,25.670338,24.17626,22.739773,21.363852,20.05063,18.801497,17.61715,16.497671,15.442635,14.4511595,13.521978,12.653509,11.843928,11.091216,10.393215,9.74768,9.152313,8.604827,8.102946,7.64447,7.227289,6.8494077,6.5089793,6.204323,5.9339542,5.6966047,5.4912543,5.3171597,5.1738963,5.0614033,4.9800334,4.9306393,4.914653,4.9342184
78,2.960386,2.8459637,2.756142,2.6881413,2.639797,2.6094434,2.5958366,2.598087,2.6156113,2.6480966,2.6954725,2.7578928,2.8357165,2.9295077,3.0400238,3.1682193,3.3152444,3.4824524,3.6714032,3.8838716,4.121857,4.387593,4.683556,5.012474,5.3773336,5.7813916,6.2281733,6.721472,7.265347,7.8641133,8.522319,9.244724,10.036256,10.901966,11.846949,12.876299,13.994963,15.207663,16.518738,17.931982,19.450481,21.07641,22.810787,24.653275,26.601913,28.652857,30.800146,33.03546,35.34788,37.72372,40.14638,42.596268,45.050808,47.4845,49.869156,52.174168,54.36695,56.413486,58.27902,59.931545,61.35138,62.524513,63.44022,64.09128,64.47396,64.588066,64.436775,64.02652,63.36675,62.46972,61.350033,60.024433,58.511337,56.830513,55.002644,53.048977,50.990936,48.84986,46.64657,44.40118,42.132835,39.859486,37.597763,35.362804,33.1682,31.02595,28.946423,26.938372,25.00899,23.16396,21.407534,19.742638,18.170979,16.693151,15.308772,14.016586,12.814611,11.70023,10.670315,9.721341,8.849475,8.050664,7.320729,6.6554217,6.0504975,5.5017643,5.005126,4.5566297,4.1524806,3.789075,3.4630117,3.1711082,2.9104064,2.678173,2.471905,2.2893245,2.128381
79,1.3602152,1.3530587,1.3528411,1.3592256,1.3719836,1.3909799,1.416162,1.4475527,1.4852437,1.5293914,1.5802143,1.6379907,1.7030553,1.7758031,1.8566852,1.9462123,2.0449533,2.153538,2.272658,2.4030669,2.5455813,2.7010827,2.870519,3.0548992,3.2552981,3.4728532,3.7087605,3.9642706,4.240685,4.5393453,4.861629,5.2089305,5.5826554,5.984195,6.4149084,6.8761077,7.3690124,7.894736,8.454244,9.048308,9.677477,10.342029,11.041908,11.776692,12.545532,13.3470955,14.179525,15.040375,15.926577,16.834396,17.759405,18.69644,19.639631,20.582373,21.517376,22.436691,23.331785,24.193623,25.012777,25.78052,26.49202,27.143957,27.73367,28.25913,28.71899,29.112526,29.43963,29.700785,29.897013,30.029875,30.101357,30.113869,30.07019,29.973396,29.826824,29.634018,29.398684,29.124638,28.815771,28.476013,28.109297,27.719515,27.310518,26.886084,26.44988,26.005482,25.556345,25.105812,24.657084,24.213266,23.777317,23.352116,22.940441,22.544977,22.168362,21.813189,21.482052,21.177551,20.902363,20.65924,20.451113,20.281097,20.15259,20.069359,20.035612,20.056126,20.136396,20.282793,20.50277,20.805136,21.200367,21.701029,22.322271,23.082485,24.004168,25.114979,26.449203
80,0.44997045,0.5482673,0.6652757,0.8038456,0.9671002,1.158427,1.3814645,1.6400765,1.9383199,2.2804008,2.6706223,3.1133199,3.612787,4.1731987,4.798515,5.492393,6.2580853,7.0983377,8.015295,9.010403,10.084315,11.236822,12.466778,13.772039,15.149444,16.594776,18.10278,19.66716,21.280645,22.935017,24.621227,26.32946,28.049263,29.76965,31.479275,33.166546,34.8198,36.427402,37.97799,39.460495,40.86443,42.179893,43.397774,44.50981,45.508717,46.388226,47.143192,47.769592,48.264595,48.62652,48.85487,48.950294,48.91453,48.750404,48.461704,48.05314,47.530254,46.899334,46.16731,45.342175,44.434315,43.454697,42.414154,41.323288,40.192295,39.03092,37.84833,36.65306,35.453014,34.255394,33.066708,31.892773,30.738728,29.60906,28.50764,27.43775,26.402132,25.403028,24.442234,23.521133,22.64077,21.801855,21.004845,20.249977,19.537296,18.866713,18.238035,17.651,17.105309,16.60067,16.136822,15.713566,15.33081,14.988585,14.687097,14.426767,14.208258,14.032547,13.900963,13.8152685,13.777735,13.791244,13.859407,13.986717,14.178726,14.442289,14.785849,15.219819,15.757054,16.413494,17.208931,18.168125,19.322153,20.71032,22.382643,24.40327,26.855165
81,0.46754804,0.4739838,0.48262653,0.49346742,0.50652385,0.521836,0.5394663,0.5594976,0.5820322,0.60719186,0.6351171,0.6659674,0.69991976,0.73717105,0.777936,0.82244843,0.87096155,0.9237463,0.98109406,1.0433133,1.110732,1.1836952,1.2625653,1.3477197,1.4395498,1.5384597,1.6448625,1.7591779,1.881827,2.0132308,2.153802,2.3039415,2.464028,2.634413,2.8154118,3.007294,3.21027,3.4244816,3.6499918,3.8867657,4.1346617,4.393419,4.6626334,4.9417553,5.2300715,5.52669,5.830531,6.1403203,6.4545765,6.771615,7.08954,7.406255,7.719468,8.026709,8.325342,8.6126,8.885611,9.141437,9.3771105,9.590024,9.779005,9.943445,10.083007,10.197588,10.287329,10.352591,10.393937,10.412116,10.408046,10.38278,10.3375,10.273485,10.192094,10.094744,9.982893,9.858025,9.721625,9.57518,9.420147,9.257964,9.090023,8.917672,8.742209,8.564877,8.386855,8.209271,8.033194,7.8596296,7.689532,7.523808,7.363312,7.20886,7.0612383,6.9212,6.789485,6.6668267,6.5539584,6.4516354,6.3606386,6.281802,6.216027,6.164299,6.1277304,6.1075764,6.105282,6.1225243,6.161271,6.2238507,6.3130364,6.432154,6.5852194,6.7771134,7.0138006,7.3026166,7.6526423,8.075189,8.584451
